DØGNVERDIER

Stasjoner
Stnr;Navn;I drift fra;I drift til;Hoh;Breddegrad;Lengdegrad;Kommune;Fylke;Region
18700;OSLO - BLINDERN;jan 1931;;94;59.9423;10.7200;Oslo;Oslo;ØSTLANDET
41770;LINDESNES FYR;jan 1863;;16;57.9826;7.0478;Lindesnes;Vest-Agder;AGDER
69100;VÆRNES;apr 1940;;12;63.4596;10.9305;Stjørdal;Nord-Trøndelag;TRØNDELAG
93700;KAUTOKEINO;jan 1868;;307;68.9968;23.0335;Guovdageaidnu-Kautokeino;Finnmark;NORD-NORGE

Elementer
Kode;Navn;Enhet
TAM;Middeltemperatur;ºC
TAN;Minimumstemperatur;ºC
TAX;Maksimumstemperatur;ºC


****************** MELDING *****************
Dataverdi merket x betyr manglende tilgang eller at kvaliteten er 'Svært usikker, modelldata' (Nivå 6 eller mer).
********************************************

Stnr;Dato;TAM;TAN;TAX
18700;14.06.2012;11.9;9.7;15.1
18700;15.06.2012;11.7;10.1;15.9
18700;16.06.2012;12.4;9.3;16.0
18700;17.06.2012;14.2;11.9;17.9
18700;18.06.2012;13.9;12.7;17.9
18700;19.06.2012;15.2;8.7;21.0
18700;20.06.2012;15.1;7.6;20.7
18700;21.06.2012;17.5;9.1;23.8
18700;22.06.2012;18.1;13.8;22.1
18700;23.06.2012;13.9;12.2;19.9
18700;24.06.2012;13.5;11.6;17.5
18700;25.06.2012;14.3;11.1;18.2
18700;26.06.2012;17.2;12.8;22.0
18700;27.06.2012;15.4;11.7;20.2
18700;28.06.2012;15.4;10.5;21.4
18700;29.06.2012;13.7;10.7;17.7
18700;30.06.2012;15.1;13.3;17.1
18700;01.07.2012;14.3;11.7;16.6
18700;02.07.2012;15.1;10.4;18.7
18700;03.07.2012;16.4;11.6;20.2
18700;04.07.2012;18.6;14.2;24.1
18700;05.07.2012;20.7;14.9;25.1
18700;06.07.2012;19.7;15.5;24.2
18700;07.07.2012;17.3;16.7;21.2
18700;08.07.2012;18.0;16.4;21.5
18700;09.07.2012;17.0;16.1;20.1
18700;10.07.2012;17.1;15.1;19.8
18700;11.07.2012;15.2;14.2;17.6
18700;12.07.2012;14.3;13.1;16.6
18700;13.07.2012;14.6;12.9;18.1
18700;14.07.2012;16.4;13.4;20.6
18700;15.07.2012;15.8;12.5;21.0
18700;16.07.2012;15.6;9.7;19.8
18700;17.07.2012;16.6;9.9;21.1
18700;18.07.2012;15.2;11.8;18.3
18700;19.07.2012;15.1;12.7;18.4
18700;20.07.2012;13.9;11.9;17.5
18700;21.07.2012;14.6;9.5;21.1
18700;22.07.2012;14.3;9.5;18.6
18700;23.07.2012;15.8;11.9;19.0
18700;24.07.2012;18.1;15.2;23.0
18700;25.07.2012;18.6;17.0;22.7
18700;26.07.2012;17.9;11.5;23.5
18700;27.07.2012;18.1;15.5;22.3
18700;28.07.2012;15.6;14.3;18.1
18700;29.07.2012;16.5;14.4;19.7
18700;30.07.2012;16.0;11.1;21.8
18700;31.07.2012;14.8;12.7;18.3
18700;01.08.2012;16.2;12.3;20.7
18700;02.08.2012;15.7;14.4;17.0
18700;03.08.2012;17.7;15.9;21.9
18700;04.08.2012;17.4;14.4;22.3
18700;05.08.2012;17.1;14.9;21.1
18700;06.08.2012;15.7;14.6;18.1
18700;07.08.2012;15.1;13.4;17.5
18700;08.08.2012;15.4;13.1;19.2
18700;09.08.2012;14.9;8.9;20.6
18700;10.08.2012;15.3;11.7;21.9
18700;11.08.2012;16.7;10.5;22.8
18700;12.08.2012;17.1;13.3;23.1
18700;13.08.2012;17.2;11.9;22.6
18700;14.08.2012;17.3;15.3;20.8
18700;15.08.2012;17.8;11.0;24.0
18700;16.08.2012;17.3;11.8;22.7
18700;17.08.2012;17.8;13.8;22.9
18700;18.08.2012;16.9;14.7;19.4
18700;19.08.2012;20.4;16.3;26.9
18700;20.08.2012;16.8;15.2;23.1
18700;21.08.2012;18.8;16.2;24.5
18700;22.08.2012;15.6;13.7;20.5
18700;23.08.2012;14.8;12.5;19.2
18700;24.08.2012;14.1;10.7;18.4
18700;25.08.2012;15.1;11.4;20.4
18700;26.08.2012;14.0;12.2;17.7
18700;27.08.2012;12.6;7.3;18.7
18700;28.08.2012;13.4;9.6;15.5
18700;29.08.2012;15.7;11.6;21.3
18700;30.08.2012;15.6;11.9;20.2
18700;31.08.2012;15.1;11.0;20.6
18700;01.09.2012;14.8;7.9;20.7
18700;02.09.2012;16.0;13.0;20.9
18700;03.09.2012;15.9;8.2;23.0
18700;04.09.2012;16.1;13.4;22.9
18700;05.09.2012;14.5;11.3;19.3
18700;06.09.2012;9.3;4.1;15.0
18700;07.09.2012;11.6;4.6;18.1
18700;08.09.2012;11.1;6.6;18.4
18700;09.09.2012;12.0;4.7;16.2
18700;10.09.2012;14.9;13.3;17.1
18700;11.09.2012;13.7;12.6;17.6
18700;12.09.2012;8.7;4.5;15.8
18700;13.09.2012;9.3;2.2;16.9
18700;14.09.2012;13.1;8.7;18.0
18700;15.09.2012;13.1;7.5;19.4
18700;16.09.2012;11.8;5.8;16.8
18700;17.09.2012;12.6;9.7;17.9
18700;18.09.2012;10.4;8.2;15.8
18700;19.09.2012;9.3;6.8;15.4
18700;20.09.2012;7.3;2.5;14.2
18700;21.09.2012;7.2;1.3;12.9
18700;22.09.2012;8.1;6.0;9.6
18700;23.09.2012;8.3;7.7;10.5
18700;24.09.2012;9.0;3.5;13.2
18700;25.09.2012;7.1;5.8;9.8
18700;26.09.2012;8.9;7.4;11.4
18700;27.09.2012;9.4;6.8;12.7
18700;28.09.2012;10.0;5.7;14.8
18700;29.09.2012;9.8;8.0;13.3
18700;30.09.2012;9.8;4.0;14.6
18700;01.10.2012;12.5;9.5;16.2
18700;02.10.2012;11.2;9.7;15.9
18700;03.10.2012;10.3;8.1;12.2
18700;04.10.2012;9.0;6.5;13.2
18700;05.10.2012;6.2;3.9;12.0
18700;06.10.2012;5.7;1.4;12.3
18700;07.10.2012;7.7;1.2;11.8
18700;08.10.2012;7.7;4.4;11.4
18700;09.10.2012;6.1;4.6;10.7
18700;10.10.2012;4.8;-0.2;11.8
18700;11.10.2012;4.2;-0.3;10.6
18700;12.10.2012;4.8;1.1;8.7
18700;13.10.2012;4.6;3.6;6.3
18700;14.10.2012;3.6;2.1;4.5
18700;15.10.2012;5.4;2.7;6.8
18700;16.10.2012;4.9;3.9;5.5
18700;17.10.2012;8.2;5.4;9.9
18700;18.10.2012;9.6;7.6;10.6
18700;19.10.2012;8.2;7.0;11.0
18700;20.10.2012;7.3;6.5;8.3
18700;21.10.2012;5.4;3.4;7.5
18700;22.10.2012;4.1;3.1;5.5
18700;23.10.2012;2.0;0.7;4.2
18700;24.10.2012;2.5;1.0;4.9
18700;25.10.2012;2.0;-0.1;5.7
18700;26.10.2012;2.1;-1.7;5.8
18700;27.10.2012;2.2;-1.5;6.2
18700;28.10.2012;-0.6;-5.0;2.6
18700;29.10.2012;0.8;-0.1;2.5
18700;30.10.2012;-1.2;-3.2;3.2
18700;31.10.2012;1.2;-4.6;3.2
18700;01.11.2012;6.2;2.8;7.3
18700;02.11.2012;5.3;3.7;7.1
18700;03.11.2012;5.1;4.6;5.8
18700;04.11.2012;4.3;3.4;5.4
18700;05.11.2012;2.8;1.3;4.5
18700;06.11.2012;-1.3;-3.9;1.6
18700;07.11.2012;-1.7;-4.9;0.5
18700;08.11.2012;1.1;-0.7;1.8
18700;09.11.2012;1.9;0.1;2.7
18700;10.11.2012;7.1;2.4;7.6
18700;11.11.2012;5.8;3.9;7.8
18700;12.11.2012;2.4;0.6;7.1
18700;13.11.2012;1.0;-2.8;3.4
18700;14.11.2012;8.2;3.5;10.6
18700;15.11.2012;3.9;1.5;9.2
18700;16.11.2012;3.7;-1.0;7.6
18700;17.11.2012;4.7;3.0;7.3
18700;18.11.2012;3.7;1.2;6.2
18700;19.11.2012;2.6;-1.0;4.9
18700;20.11.2012;7.5;4.8;8.3
18700;21.11.2012;7.2;6.3;8.2
18700;22.11.2012;5.7;5.2;6.3
18700;23.11.2012;6.9;5.0;7.7
18700;24.11.2012;2.5;1.2;6.4
18700;25.11.2012;0.7;-0.9;1.5
18700;26.11.2012;1.1;0.4;1.6
18700;27.11.2012;1.2;0.7;1.9
18700;28.11.2012;1.1;0.8;2.5
18700;29.11.2012;-2.3;-3.7;0.8
18700;30.11.2012;-3.9;-4.5;-2.9
18700;01.12.2012;-6.3;-7.0;-4.1
18700;02.12.2012;-10.1;-11.7;-6.8
18700;03.12.2012;-13.0;-14.2;-10.6
18700;04.12.2012;-11.9;-14.6;-9.8
18700;05.12.2012;-8.5;-12.3;-7.1
18700;06.12.2012;-8.3;-9.4;-5.7
18700;07.12.2012;-6.5;-10.4;-4.1
18700;08.12.2012;-7.2;-9.7;-3.0
18700;09.12.2012;-5.9;-10.8;-3.8
18700;10.12.2012;-5.5;-6.6;-3.7
18700;11.12.2012;-10.5;-11.8;-6.0
18700;12.12.2012;-11.0;-12.7;-8.1
18700;13.12.2012;-6.7;-12.8;-5.9
18700;14.12.2012;-6.1;-7.5;-4.9
18700;15.12.2012;-1.8;-6.8;-0.2
18700;16.12.2012;1.5;-0.3;2.1
18700;17.12.2012;1.3;0.9;1.7
18700;18.12.2012;-0.1;-0.4;1.0
18700;19.12.2012;-2.9;-4.7;-0.3
18700;20.12.2012;-9.7;-11.2;-4.7
18700;21.12.2012;-6.3;-10.7;-4.2
18700;22.12.2012;-5.5;-6.9;-4.4
18700;23.12.2012;-4.6;-5.7;-3.1
18700;24.12.2012;-4.6;-5.2;-4.2
18700;25.12.2012;-2.5;-4.8;-1.2
18700;26.12.2012;-0.4;-2.4;0.6
18700;27.12.2012;-5.3;-8.3;0.0
18700;28.12.2012;-5.8;-8.7;-3.1
18700;29.12.2012;1.1;-6.3;4.2
18700;30.12.2012;3.2;2.5;4.7
18700;31.12.2012;2.9;0.9;4.1
18700;01.01.2013;1.0;-1.5;4.7
18700;02.01.2013;-2.7;-3.6;-0.8
18700;03.01.2013;-0.8;-4.6;-0.1
18700;04.01.2013;1.9;-2.0;5.5
18700;05.01.2013;0.3;-1.3;2.0
18700;06.01.2013;0.0;-1.4;1.9
18700;07.01.2013;0.1;-0.6;0.8
18700;08.01.2013;-0.8;-2.2;1.2
18700;09.01.2013;-1.5;-2.8;0.5
18700;10.01.2013;-0.7;-2.3;1.0
18700;11.01.2013;-4.4;-5.4;-0.3
18700;12.01.2013;-9.3;-10.5;-4.7
18700;13.01.2013;-13.6;-15.4;-10.0
18700;14.01.2013;-12.4;-16.1;-9.7
18700;15.01.2013;-8.9;-10.9;-7.1
18700;16.01.2013;-8.7;-11.4;-6.7
18700;17.01.2013;-6.1;-8.4;-4.9
18700;18.01.2013;-8.7;-9.8;-5.9
18700;19.01.2013;-13.1;-17.2;-9.5
18700;20.01.2013;-4.8;-12.1;-1.2
18700;21.01.2013;-7.1;-7.5;-3.6
18700;22.01.2013;-13.0;-15.2;-7.3
18700;23.01.2013;-13.3;-16.5;-8.1
18700;24.01.2013;-9.0;-14.0;-3.5
18700;25.01.2013;-11.8;-14.0;-9.9
18700;26.01.2013;-4.7;-11.6;-2.6
18700;27.01.2013;-3.7;-4.6;-3.4
18700;28.01.2013;0.2;-3.6;1.6
18700;29.01.2013;1.0;0.2;2.0
18700;30.01.2013;2.0;0.2;4.6
18700;31.01.2013;1.2;-1.6;5.4
18700;01.02.2013;-5.8;-8.2;-0.4
18700;02.02.2013;-6.6;-11.0;-2.6
18700;03.02.2013;-4.3;-7.1;-2.1
18700;04.02.2013;-2.0;-2.9;0.2
18700;05.02.2013;-3.7;-6.3;-1.3
18700;06.02.2013;-0.4;-1.6;0.3
18700;07.02.2013;-3.0;-4.1;-0.3
18700;08.02.2013;-4.9;-5.9;-2.6
18700;09.02.2013;-7.7;-12.4;-2.6
18700;10.02.2013;-6.1;-6.9;-4.6
18700;11.02.2013;-7.6;-12.5;-3.8
18700;12.02.2013;-4.2;-6.2;-2.5
18700;13.02.2013;-4.0;-4.9;-3.0
18700;14.02.2013;-2.4;-3.9;-1.1
18700;15.02.2013;-2.0;-2.9;-1.3
18700;16.02.2013;-0.7;-2.0;0.4
18700;17.02.2013;0.0;-0.7;0.9
18700;18.02.2013;0.3;-1.4;1.4
18700;19.02.2013;-2.6;-5.4;1.2
18700;20.02.2013;-5.3;-7.6;-1.0
18700;21.02.2013;-8.9;-13.2;-3.7
18700;22.02.2013;-3.5;-10.9;1.0
18700;23.02.2013;1.4;-1.2;4.1
18700;24.02.2013;1.7;-2.5;7.2
18700;25.02.2013;0.1;-3.6;5.4
18700;26.02.2013;-2.9;-7.3;3.1
18700;27.02.2013;-3.1;-6.4;1.8
18700;28.02.2013;-0.7;-5.5;7.9
18700;01.03.2013;3.1;-2.4;8.4
18700;02.03.2013;2.9;-1.5;10.1
18700;03.03.2013;2.8;0.3;7.4
18700;04.03.2013;0.8;-1.9;5.6
18700;05.03.2013;-0.4;-3.5;2.3
18700;06.03.2013;1.4;-2.6;8.1
18700;07.03.2013;-1.0;-5.4;2.7
18700;08.03.2013;-2.6;-8.6;3.6
18700;09.03.2013;-4.1;-5.2;-1.5
18700;10.03.2013;-7.0;-9.7;-3.6
18700;11.03.2013;-4.5;-12.3;2.8
18700;12.03.2013;-2.0;-7.4;4.7
18700;13.03.2013;-6.3;-8.0;0.7
18700;14.03.2013;-7.5;-14.2;0.4
18700;15.03.2013;-6.4;-12.5;-2.4
18700;16.03.2013;-1.8;-3.7;0.1
18700;17.03.2013;-1.4;-2.9;1.6
18700;18.03.2013;-2.9;-5.7;0.3
18700;19.03.2013;-6.7;-9.8;-2.2
18700;20.03.2013;-5.1;-7.4;-2.8
18700;21.03.2013;-3.3;-5.7;0.6
18700;22.03.2013;-5.8;-8.8;-2.0
18700;23.03.2013;-4.3;-11.8;2.2
18700;24.03.2013;-0.8;-7.2;4.7
18700;25.03.2013;-0.2;-3.0;4.3
18700;26.03.2013;-0.2;-5.1;6.0
18700;27.03.2013;-1.1;-7.9;5.6
18700;28.03.2013;-2.3;-8.1;4.4
18700;29.03.2013;-0.1;-6.9;4.9
18700;30.03.2013;0.3;-3.7;5.2
18700;31.03.2013;0.0;-6.9;6.7
18700;01.04.2013;2.0;-4.4;7.0
18700;02.04.2013;2.1;-3.1;7.0
18700;03.04.2013;2.4;-3.9;8.2
18700;04.04.2013;3.8;-3.9;10.3
18700;05.04.2013;3.5;1.0;8.5
18700;06.04.2013;0.7;-4.1;6.2
18700;07.04.2013;1.4;-3.6;6.2
18700;08.04.2013;1.2;-3.9;6.3
18700;09.04.2013;1.2;-4.9;6.7
18700;10.04.2013;1.0;-3.8;5.0
18700;11.04.2013;0.5;-1.4;2.9
18700;12.04.2013;2.4;0.3;5.5
18700;13.04.2013;3.7;1.6;6.7
18700;14.04.2013;2.7;-1.4;5.8
18700;15.04.2013;5.7;5.0;6.7
18700;16.04.2013;5.0;3.9;6.3
18700;17.04.2013;8.1;4.3;14.5
18700;18.04.2013;6.6;4.7;10.2
18700;19.04.2013;5.7;4.7;9.1
18700;20.04.2013;5.0;-1.2;11.6
18700;21.04.2013;4.5;-0.8;12.1
18700;22.04.2013;5.4;0.0;10.4
18700;23.04.2013;8.6;4.1;14.6
18700;24.04.2013;7.7;2.0;12.1
18700;25.04.2013;7.6;0.6;14.0
18700;26.04.2013;6.7;2.2;11.6
18700;27.04.2013;7.2;2.8;13.1
18700;28.04.2013;4.4;-1.1;10.1
18700;29.04.2013;5.5;3.1;9.0
18700;30.04.2013;8.1;2.5;14.0
18700;01.05.2013;5.6;0.2;10.2
18700;02.05.2013;6.9;1.7;12.1
18700;03.05.2013;5.2;0.1;8.9
18700;04.05.2013;6.0;1.6;8.5
18700;05.05.2013;9.6;0.7;17.0
18700;06.05.2013;10.5;3.7;18.9
18700;07.05.2013;13.4;8.2;21.1
18700;08.05.2013;13.0;5.8;21.3
18700;09.05.2013;11.2;10.4;13.1
18700;10.05.2013;8.9;6.6;12.5
18700;11.05.2013;9.8;7.5;13.2
18700;12.05.2013;8.9;7.8;10.2
18700;13.05.2013;7.6;7.1;10.0
18700;14.05.2013;7.7;4.1;11.7
18700;15.05.2013;8.9;3.6;12.2
18700;16.05.2013;16.2;11.4;21.7
18700;17.05.2013;17.5;13.5;22.5
18700;18.05.2013;20.8;16.4;26.8
18700;19.05.2013;20.8;16.0;25.4
18700;20.05.2013;16.3;15.4;23.4
18700;21.05.2013;15.1;13.5;18.0
18700;22.05.2013;13.5;12.2;17.0
18700;23.05.2013;10.1;7.4;13.2
18700;24.05.2013;12.3;2.1;19.2
18700;25.05.2013;17.4;12.9;22.1
18700;26.05.2013;19.1;12.6;24.2
18700;27.05.2013;14.4;12.4;22.5
18700;28.05.2013;15.5;11.4;22.7
18700;29.05.2013;17.6;15.2;21.5
18700;30.05.2013;17.0;13.3;22.3
18700;31.05.2013;19.7;15.6;25.9
18700;01.06.2013;18.3;12.4;25.1
18700;02.06.2013;16.3;14.3;20.9
18700;03.06.2013;14.1;10.0;18.4
18700;04.06.2013;11.9;6.6;17.4
18700;05.06.2013;11.4;7.7;16.7
18700;06.06.2013;12.1;8.0;16.5
18700;07.06.2013;14.6;7.0;21.9
18700;08.06.2013;15.6;8.2;22.0
18700;09.06.2013;14.3;11.2;19.3
18700;10.06.2013;15.5;9.0;20.8
18700;11.06.2013;15.5;10.6;21.7
18700;12.06.2013;12.8;11.1;17.4
18700;13.06.2013;13.7;11.1;15.4
18700;14.06.2013;15.7;11.9;21.2
18700;15.06.2013;14.3;7.1;18.9
18700;16.06.2013;13.1;10.0;17.3
18700;17.06.2013;16.6;7.9;23.2
18700;18.06.2013;16.7;10.4;22.9
18700;19.06.2013;15.9;12.4;22.5
18700;20.06.2013;17.8;13.5;23.8
18700;21.06.2013;17.7;12.0;22.5
18700;22.06.2013;15.5;15.2;19.1
18700;23.06.2013;14.9;12.7;18.6
18700;24.06.2013;15.0;12.6;19.8
18700;25.06.2013;17.1;12.0;22.9
18700;26.06.2013;14.0;12.3;18.9
18700;27.06.2013;14.7;12.1;17.2
18700;28.06.2013;14.9;13.4;18.7
18700;29.06.2013;13.0;11.1;17.5
18700;30.06.2013;15.6;11.9;21.0
18700;01.07.2013;15.5;11.5;20.9
18700;02.07.2013;14.3;12.1;19.8
18700;03.07.2013;14.3;9.9;18.5
18700;04.07.2013;14.6;12.6;17.0
18700;05.07.2013;17.8;14.1;23.6
18700;06.07.2013;18.0;11.0;24.0
18700;07.07.2013;19.5;11.5;26.1
18700;08.07.2013;17.8;14.0;24.3
18700;09.07.2013;17.8;11.4;23.2
18700;10.07.2013;17.4;12.3;22.6
18700;11.07.2013;17.7;9.5;24.1
18700;12.07.2013;20.1;14.1;25.6
18700;13.07.2013;17.9;12.4;22.8
18700;14.07.2013;17.3;13.0;22.4
18700;15.07.2013;17.3;11.8;23.1
18700;16.07.2013;17.3;13.0;22.4
18700;17.07.2013;21.0;15.6;26.7
18700;18.07.2013;21.1;15.4;26.3
18700;19.07.2013;19.9;14.7;24.8
18700;20.07.2013;21.2;12.1;29.0
18700;21.07.2013;22.1;14.7;28.8
18700;22.07.2013;18.9;14.5;26.1
18700;23.07.2013;19.6;13.3;26.0
18700;24.07.2013;20.5;14.4;27.6
18700;25.07.2013;22.2;16.5;28.4
18700;26.07.2013;21.1;15.0;27.6
18700;27.07.2013;19.4;16.5;24.9
18700;28.07.2013;19.1;15.3;21.9
18700;29.07.2013;19.4;14.5;25.6
18700;30.07.2013;16.1;13.7;20.5
18700;31.07.2013;15.5;11.6;22.7
18700;01.08.2013;17.7;9.3;24.3
18700;02.08.2013;18.8;14.2;23.3
18700;03.08.2013;18.6;16.1;20.5
18700;04.08.2013;16.9;12.9;23.8
18700;05.08.2013;17.5;11.9;23.0
18700;06.08.2013;17.0;14.9;20.4
18700;07.08.2013;19.5;14.6;25.8
18700;08.08.2013;15.2;14.2;22.1
18700;09.08.2013;17.0;10.5;23.2
18700;10.08.2013;16.0;12.6;21.7
18700;11.08.2013;16.4;12.5;22.9
18700;12.08.2013;14.0;12.1;21.0
18700;13.08.2013;14.3;9.3;20.2
18700;14.08.2013;14.9;11.5;19.4
18700;15.08.2013;15.6;10.9;21.3
18700;16.08.2013;16.0;14.1;18.2
18700;17.08.2013;17.5;14.5;22.3
18700;18.08.2013;15.3;13.8;18.8
18700;19.08.2013;15.3;9.3;21.6
18700;20.08.2013;15.2;7.5;22.9
18700;21.08.2013;14.9;8.6;21.1
18700;22.08.2013;15.7;9.4;22.2
18700;23.08.2013;16.8;11.6;23.4
18700;24.08.2013;16.8;10.1;24.0
18700;25.08.2013;16.7;11.2;23.2
18700;26.08.2013;15.7;8.6;22.7
18700;27.08.2013;15.8;10.1;22.7
18700;28.08.2013;16.8;11.0;23.7
18700;29.08.2013;16.3;13.5;20.5
18700;30.08.2013;15.5;13.9;18.8
18700;31.08.2013;14.7;13.2;20.2
18700;01.09.2013;12.1;5.7;17.7
18700;02.09.2013;14.2;9.4;20.1
18700;03.09.2013;16.1;9.4;22.8
18700;04.09.2013;16.1;14.0;20.6
18700;05.09.2013;16.3;14.1;20.7
18700;06.09.2013;16.5;14.2;21.3
18700;07.09.2013;17.0;12.0;23.2
18700;08.09.2013;17.1;11.3;23.3
18700;09.09.2013;16.5;12.8;21.0
18700;10.09.2013;15.2;13.2;18.2
18700;11.09.2013;14.9;12.5;17.7
18700;12.09.2013;14.2;9.6;20.3
18700;13.09.2013;13.4;8.4;20.3
18700;14.09.2013;14.6;10.1;17.7
18700;15.09.2013;13.7;13.6;15.6
18700;16.09.2013;10.4;9.2;13.7
18700;17.09.2013;10.1;7.4;13.4
18700;18.09.2013;10.6;8.3;14.9
18700;19.09.2013;10.2;6.6;15.7
18700;20.09.2013;8.9;4.2;14.6
18700;21.09.2013;11.2;6.7;17.1
18700;22.09.2013;11.8;9.8;15.9
18700;23.09.2013;12.0;8.3;17.0
18700;24.09.2013;8.3;3.6;14.0
18700;25.09.2013;5.2;3.8;8.5
18700;26.09.2013;4.5;1.5;10.6
18700;27.09.2013;7.3;0.5;13.5
18700;28.09.2013;7.6;3.9;11.1
18700;29.09.2013;7.2;4.3;11.6
18700;30.09.2013;7.0;2.9;13.4
18700;01.10.2013;6.1;2.7;11.9
18700;02.10.2013;6.5;1.1;10.5
18700;03.10.2013;8.1;4.8;10.2
18700;04.10.2013;7.5;5.4;9.4
18700;05.10.2013;9.9;7.2;15.7
18700;06.10.2013;8.9;3.7;14.6
18700;07.10.2013;12.6;9.7;16.0
18700;08.10.2013;14.0;12.5;19.1
18700;09.10.2013;12.1;9.4;17.4
18700;10.10.2013;6.9;5.0;11.6
18700;11.10.2013;6.3;1.2;12.1
18700;12.10.2013;7.5;2.4;15.2
18700;13.10.2013;9.0;2.8;15.4
18700;14.10.2013;7.3;5.2;11.4
18700;15.10.2013;5.3;4.1;7.7
18700;16.10.2013;6.5;2.7;7.3
18700;17.10.2013;6.2;4.8;7.6
18700;18.10.2013;3.0;-1.3;9.1
18700;19.10.2013;1.9;-1.5;5.7
18700;20.10.2013;2.6;1.3;4.0
18700;21.10.2013;2.5;1.2;3.7
18700;22.10.2013;5.3;1.4;6.7
18700;23.10.2013;12.5;6.7;12.8
18700;24.10.2013;9.1;7.4;13.1
18700;25.10.2013;7.1;2.9;11.2
18700;26.10.2013;9.1;6.3;13.0
18700;27.10.2013;10.5;9.6;12.0
18700;28.10.2013;8.7;7.2;12.5
18700;29.10.2013;7.1;4.8;11.4
18700;30.10.2013;5.4;2.6;10.1
18700;31.10.2013;6.4;1.0;11.4
18700;01.11.2013;5.7;2.6;10.1
18700;02.11.2013;4.0;1.4;9.0
18700;03.11.2013;6.3;2.2;8.2
18700;04.11.2013;6.3;5.8;7.9
